agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label,ocsvm_pred,ocsvm_score
10.21.232.55,10.21.232.55,10.24.0.193,43939.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-43886.0,4.890349128221754,0.6931471805599453,0,0,-0.6444318265165543
10.21.232.55,10.24.0.193,10.21.232.55,53.0,43939.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,43886.0,5.796057750765372,1.0986122886681096,0,0,-0.23019379815256835
10.21.232.55,10.21.236.69,10.21.239.255,55087.0,59870.0,UDP,214,0,1,0,3,214,1,107.0,0.9953488372093025,0.5,2.0,23,33,4783.0,5.3706380281276624,0.6931471805599453,0,0,-0.20424014193000462
10.21.232.55,10.24.0.193,10.21.232.55,53.0,54917.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,54864.0,5.796057750765372,1.0986122886681096,0,0,-0.1189049404891449
10.21.232.55,10.21.232.55,10.24.0.193,58464.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-58411.0,4.890349128221754,0.6931471805599453,0,0,-0.28846316612509026
10.21.232.55,10.21.236.69,10.21.239.255,61340.0,59870.0,UDP,200,0,1,0,3,200,1,100.0,0.9950248756218906,0.5,2.0,23,33,-1470.0,5.303304908059076,0.6931471805599453,0,0,-0.13919816233903504
10.21.232.55,10.21.236.69,10.21.239.255,53729.0,59870.0,UDP,212,0,1,0,3,212,1,106.0,0.9953051643192488,0.5,2.0,23,33,6141.0,5.3612921657094255,0.6931471805599453,0,0,-0.2207390489122263
10.21.232.55,10.21.232.55,10.24.0.193,41182.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-41129.0,4.890349128221754,0.6931471805599453,0,0,-0.6848004941660442
10.21.232.55,10.24.0.193,10.21.232.55,53.0,41182.0,UDP,132,132,1,1,3,264,2,88.0,0.0,0.0,2.0,26,22,41129.0,5.579729825986222,1.0986122886681096,0,0,-0.3721664479025093
10.21.232.55,10.21.232.55,10.21.234.204,56738.0,631.0,TCP,824,301,6,4,3,1125,10,102.27272727272728,0.4644760213143872,0.1818181818181818,1.0,17,26,-56107.0,7.026426808699636,2.3978952727983707,0,0,-0.5913660301900521
10.21.232.55,10.21.232.55,10.24.0.193,39248.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-39195.0,4.890349128221754,0.6931471805599453,0,0,-0.7076671373669097
10.21.232.55,10.24.0.193,10.21.232.55,53.0,42915.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,42862.0,5.796057750765372,1.0986122886681096,0,0,-0.23314393807960387
10.21.232.55,10.21.232.55,10.24.0.193,33793.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-33740.0,4.890349128221754,0.6931471805599453,0,0,-0.7477093401983792
10.21.232.55,10.24.0.193,10.21.232.55,53.0,33793.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,33740.0,5.796057750765372,1.0986122886681096,0,0,-0.20433136551038933
10.21.232.55,10.21.232.55,10.24.0.193,45807.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-45754.0,4.890349128221754,0.6931471805599453,0,0,-0.6119474958864037
10.21.232.55,10.24.0.193,10.21.232.55,53.0,45337.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,45284.0,5.796057750765372,1.0986122886681096,0,0,-0.224112593194159
10.21.232.55,10.21.236.69,10.21.239.255,56163.0,59870.0,UDP,237,0,1,0,3,237,1,118.5,0.9957983193277312,0.5,2.0,23,33,3707.0,5.472270673671475,0.6931471805599453,0,0,-0.14644041569030364
10.21.232.55,10.21.226.109,10.21.239.255,62542.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,1,33,-40320.0,4.262679877041316,0.6931471805599453,0,0,-0.0001570758116162807
10.21.232.55,10.21.236.69,10.21.239.255,64328.0,59870.0,UDP,165,0,1,0,3,165,1,82.5,0.993975903614458,0.5,2.0,23,33,-4458.0,5.111987788356544,0.6931471805599453,0,0,-0.11413737053577355
10.21.232.55,10.21.226.161,10.21.224.4,54859.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,2,0,-54722.0,4.532599493153256,0.6931471805599453,0,1,0.06824333740297917
10.21.232.55,10.21.236.69,10.21.239.255,57700.0,59870.0,UDP,162,0,1,0,3,162,1,81.0,0.9938650306748468,0.5,2.0,23,33,2170.0,5.093750200806762,0.6931471805599453,0,0,-0.22592775115453323
10.21.232.55,10.21.235.23,10.21.239.255,50401.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,22,33,-50264.0,4.532599493153256,0.6931471805599453,0,0,-0.3713492529162359
10.21.232.55,10.21.226.60,10.21.239.255,44191.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,3,33,-44054.0,4.532599493153256,0.6931471805599453,0,0,-0.3437918960801385
10.21.232.55,10.21.227.108,10.21.239.255,137.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,4,33,0.0,4.532599493153256,0.6931471805599453,0,0,-4.0203980818276364e-05
10.21.232.55,10.21.227.108,10.21.239.255,60517.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-38295.0,4.262679877041316,0.6931471805599453,0,0,-0.3145948736714401
10.21.232.55,10.21.227.108,10.21.239.255,59449.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-37227.0,4.262679877041316,0.6931471805599453,0,0,-0.33970556492608317
10.21.232.55,10.21.236.69,10.21.239.255,64144.0,59870.0,UDP,227,0,1,0,3,227,1,113.5,0.9956140350877192,0.5,2.0,23,33,-4274.0,5.429345628954441,0.6931471805599453,0,0,-0.04056225177417261
10.21.232.55,10.21.226.161,10.21.239.255,53698.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,2,33,-31476.0,4.262679877041316,0.6931471805599453,0,0,-0.2686951801226689
10.21.232.55,10.21.232.16,10.21.239.255,55957.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,10,33,-33735.0,4.262679877041316,0.6931471805599453,0,0,-0.7781839325280746
10.21.232.55,10.21.236.69,10.21.239.255,54573.0,59870.0,UDP,210,0,1,0,3,210,1,105.0,0.995260663507109,0.5,2.0,23,33,5297.0,5.351858133476067,0.6931471805599453,0,0,-0.21609114146701458
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,18,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.30557598276834774
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2.0,18,33,0.0,6.853299093186078,2.4849066497880004,0,0,-0.13864122285460478
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2.0,18,33,0.0,7.499423290592229,3.091042453358316,0,0,-0.07926999585551853
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2.0,18,33,0.0,7.888709524182015,3.4657359027997265,0,0,-0.07002929663077762
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,3612,0,42,0,3,3612,42,84.0,0.9997232216994189,0.9767441860465116,2.0,18,33,0.0,8.19229373114764,3.7612001156935615,0,0,-0.07065352509262679
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,4472,0,52,0,3,4472,52,84.37735849056604,0.9997764363961548,0.981132075471698,2.0,18,33,0.0,8.405814603432848,3.970291913552122,0,0,-0.06982478032157102
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,5332,0,62,0,3,5332,62,84.63492063492063,0.9998124882805176,0.984126984126984,2.0,18,33,0.0,8.581669210600602,4.143134726391533,0,0,-0.06369217337539501
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,6192,0,72,0,3,6192,72,84.82191780821918,0.9998385273696108,0.9863013698630136,2.0,18,33,0.0,8.731174900938061,4.290459441148391,0,0,-0.050517284646526495
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,7052,0,82,0,3,7052,82,84.96385542168674,0.9998582163618318,0.9879518072289156,2.0,18,33,0.0,8.86120833720818,4.418840607796598,0,0,-0.029419968390106632
10.21.232.55,10.21.235.189,10.21.239.255,138.0,138.0,UDP,243,0,1,0,3,243,1,121.5,0.9959016393442623,0.5,2.0,21,33,0.0,5.497168225293202,0.6931471805599453,0,0,-0.058417497857259804
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,7912,0,92,0,3,7912,92,85.0752688172043,0.999873625679262,0.989247311827957,2.0,18,33,0.0,8.976262255609193,4.532599493153256,0,1,3.371939795870915e-05
10.21.232.55,10.21.236.69,10.21.239.255,64283.0,59870.0,UDP,203,0,1,0,3,203,1,101.5,0.9950980392156864,0.5,2.0,23,33,-4413.0,5.318119993844216,0.6931471805599453,0,0,-0.07953565076600322
10.21.232.55,10.21.227.108,10.21.239.255,54570.0,3289.0,UDP,60,0,1,0,3,60,1,30.0,0.9836065573770492,0.5,2.0,4,33,-51281.0,4.110873864173311,0.6931471805599453,0,0,-0.1893137068664963
10.21.232.55,10.21.227.108,10.21.239.255,60009.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-37787.0,4.262679877041316,0.6931471805599453,0,0,-0.3266965689259198
10.21.232.55,10.21.236.69,10.21.239.255,57251.0,3289.0,UDP,60,0,1,0,3,60,1,30.0,0.9836065573770492,0.5,2.0,23,33,-53962.0,4.110873864173311,0.6931471805599453,0,0,-0.11725952762512026
10.21.232.55,10.21.236.69,10.21.239.255,52123.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,23,33,-29901.0,4.262679877041316,0.6931471805599453,0,0,-0.6460891129372035
10.21.232.55,10.21.236.69,10.21.239.255,54717.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,23,33,-32495.0,4.262679877041316,0.6931471805599453,0,0,-0.5946904568357967
10.21.232.55,10.21.236.69,10.21.239.255,58448.0,59870.0,UDP,248,0,1,0,3,248,1,124.0,0.9959839357429718,0.5,2.0,23,33,1422.0,5.517452896464707,0.6931471805599453,0,0,-0.09063496361859924
10.21.232.55,10.21.227.136,10.21.239.255,55915.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,7,33,-33693.0,4.262679877041316,0.6931471805599453,0,0,-0.630675402950883
10.21.232.55,192.168.100.16,192.168.100.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,28,36,0.0,4.465908118654584,0.6931471805599453,0,1,0.28334396118077576
10.21.232.55,10.21.232.183,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,12,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.16266484581033902
10.21.232.55,10.21.226.109,10.21.239.255,56146.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,1,33,-33924.0,4.262679877041316,0.6931471805599453,0,0,-0.1289625140940469
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,168,0,2,0,3,168,2,56.0,0.9940828402366864,0.6666666666666666,2.0,11,33,0.0,5.1298987149230735,1.0986122886681096,0,0,-0.22620296218308011
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1200,0,14,0,3,1200,14,80.0,0.9991673605328892,0.9333333333333332,2.0,11,33,0.0,7.090909822079984,2.70805020110221,0,0,-0.04769628710747975
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2404,0,28,0,3,2404,28,82.89655172413794,0.9995841995841996,0.9655172413793104,2.0,11,33,0.0,7.785305182539862,3.367295829986474,0,0,-0.06469510416175073
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3608,0,42,0,3,3608,42,83.90697674418605,0.999722914934885,0.9767441860465116,2.0,11,33,0.0,8.19118600464279,3.7612001156935615,0,0,-0.09673297037036344
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4640,0,54,0,3,4640,54,84.36363636363636,0.999784529196294,0.9818181818181818,2.0,11,33,0.0,8.442685139241176,4.007333185232471,0,0,-0.11459649967321184
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5758,0,67,0,3,5758,67,84.67647058823529,0.9998263587428372,0.9852941176470588,2.0,11,33,0.0,8.658519127506672,4.219507705176107,0,0,-0.11952927028545801
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,6790,0,79,0,3,6790,79,84.875,0.9998527462818436,0.9875,2.0,11,33,0.0,8.823353485113792,4.382026634673881,0,0,-0.10959918576149086
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,7822,0,91,0,3,7822,91,85.02173913043478,0.9998721718010992,0.9891304347826086,2.0,11,33,0.0,8.96482339168508,4.5217885770490405,0,0,-0.08543898960355012
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,9026,0,105,0,3,9026,105,85.15094339622641,0.9998892212252132,0.9905660377358492,2.0,11,33,0.0,9.107975365298154,4.663439094112067,0,0,-0.03938020817366272
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,10058,0,117,0,3,10058,117,85.23728813559322,0.9999005865394176,0.9915254237288136,2.0,11,33,0.0,9.216223035134336,4.770684624465665,0,1,0.015012482559770834
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,11176,0,130,0,3,11176,130,85.31297709923665,0.9999105305538158,0.9923664122137404,2.0,11,33,0.0,9.321613374385612,4.875197323201151,1,1,0.08876540776462782
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,12208,0,142,0,3,12208,142,85.37062937062937,0.9999180932099272,0.993006993006993,2.0,11,33,0.0,9.409928663668856,4.962844630259907,1,1,0.1697023199849741
10.21.232.55,10.21.236.69,10.21.239.255,64554.0,59870.0,UDP,199,0,1,0,3,199,1,99.5,0.995,0.5,2.0,23,33,-4684.0,5.298317366548036,0.6931471805599453,0,0,-0.07955554950073962
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,13326,0,155,0,3,13326,155,85.42307692307692,0.99992496435807,0.9935897435897436,2.0,11,33,0.0,9.497547331579726,5.049856007249537,1,1,0.2701888698063941
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,14186,0,165,0,3,14186,165,85.4578313253012,0.9999295129343766,0.993975903614458,2.0,11,33,0.0,9.560081331311986,5.111987788356544,1,1,0.3557069512109088
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,15046,0,175,0,3,15046,175,85.48863636363636,0.999933541569748,0.9943181818181818,2.0,11,33,0.0,9.61893391475888,5.170483995038151,1,1,0.44761391326471944
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,15906,0,185,0,3,15906,185,85.51612903225806,0.9999371345948324,0.9946236559139784,2.0,11,33,0.0,9.67451454289836,5.225746673713202,1,1,0.5451704961207229
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2.0,11,33,0.0,6.401917196727186,2.079441541679836,0,0,-0.0992183770106414
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2.0,11,33,0.0,7.288244401020124,2.8903717578961645,0,0,-0.045655616954994205
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2.0,11,33,0.0,7.750614732770409,3.332204510175204,0,0,-0.062271131805077484
10.21.232.55,10.21.226.109,10.21.239.255,53702.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,1,33,-31480.0,4.262679877041316,0.6931471805599453,0,0,-0.16660832205133413
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2.0,11,33,0.0,8.065579427282092,3.6375861597263857,0,0,-0.08613402684295801
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2.0,11,33,0.0,8.304742269640771,3.87120101090789,0,0,-0.10554959545337894
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2.0,11,33,0.0,8.497602541651233,4.060443010546419,0,0,-0.11709111039181641
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2.0,11,33,0.0,5.84354441703136,1.6094379124341005,0,0,-0.17400841064504347
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2.0,11,33,0.0,7.094234845924755,2.70805020110221,0,0,-0.047610151855072225
10.21.232.55,10.21.236.69,10.21.239.255,61403.0,59870.0,UDP,255,0,1,0,3,255,1,127.5,0.99609375,0.5,2.0,23,33,-1533.0,5.545177444479562,0.6931471805599453,0,0,-0.026242549936633885
10.21.232.55,10.21.227.108,10.21.239.255,54254.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-32032.0,4.262679877041316,0.6931471805599453,0,0,-0.4434180322563348
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2.0,11,33,0.0,7.632885505395133,3.218875824868201,0,0,-0.055495460367791516
10.21.232.55,10.21.227.108,10.21.239.255,61737.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-39515.0,4.262679877041316,0.6931471805599453,0,0,-0.28437549962061537
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2.0,11,33,0.0,8.23880116587155,3.80666248977032,0,0,-0.10045929674897103
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4644,0,54,0,3,4644,54,84.43636363636364,0.9997847147470398,0.9818181818181818,2.0,11,33,0.0,8.443546651247939,4.007333185232471,0,0,-0.11455205107013633
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5934,0,69,0,3,5934,69,84.77142857142857,0.9998315080033698,0.9857142857142858,2.0,11,33,0.0,8.688622307043769,4.248495242049359,0,0,-0.11880622006237251
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,7052,0,82,0,3,7052,82,84.96385542168674,0.9998582163618318,0.9879518072289156,2.0,11,33,0.0,8.86120833720818,4.418840607796598,0,0,-0.10484282702289516
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,7912,0,92,0,3,7912,92,85.0752688172043,0.999873625679262,0.989247311827957,2.0,11,33,0.0,8.976262255609193,4.532599493153256,0,0,-0.08272913636275891
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,9030,0,105,0,3,9030,105,85.18867924528301,0.9998892702912192,0.9905660377358492,2.0,11,33,0.0,9.108418382250798,4.663439094112067,0,0,-0.0393243595250512
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,10148,0,118,0,3,10148,118,85.27731092436974,0.9999014681249384,0.9915966386554622,2.0,11,33,0.0,9.225130457448818,4.77912349311153,0,1,0.020205101771765932
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,11180,0,130,0,3,11180,130,85.34351145038168,0.9999105625614882,0.9923664122137404,2.0,11,33,0.0,9.321971188147367,4.875197323201151,1,1,0.08882179595919215
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,12212,0,142,0,3,12212,142,85.3986013986014,0.9999181200360272,0.993006993006993,2.0,11,33,0.0,9.410256237171089,4.962844630259907,1,1,0.16975814873723483
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,13244,0,154,0,3,13244,154,85.44516129032257,0.9999244998112496,0.9935483870967742,2.0,11,33,0.0,9.49137540170617,5.043425116919247,1,1,0.2620704812863033
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,14362,0,167,0,3,14362,167,85.48809523809524,0.9999303766622571,0.9940476190476192,2.0,11,33,0.0,9.572410734431823,5.123963979403259,1,1,0.3736536981441634
10.21.232.55,10.21.236.69,10.21.239.255,62206.0,59870.0,UDP,247,0,1,0,3,247,1,123.5,0.995967741935484,0.5,2.0,23,33,-2336.0,5.513428746164983,0.6931471805599453,0,0,-0.03257981047946856
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,15222,0,177,0,3,15222,177,85.51685393258427,0.9999343099257704,0.99438202247191,2.0,11,33,0.0,9.630562721059254,5.181783550292085,1,1,0.46674960783914976
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,16082,0,187,0,3,16082,187,85.54255319148936,0.999937822545545,0.9946808510638298,2.0,11,33,0.0,9.685518092495649,5.236441962829949,1,1,0.5653426802474906
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,16942,0,197,0,3,16942,197,85.56565656565657,0.9999409785752228,0.9949494949494948,2.0,11,33,0.0,9.737610048158109,5.288267030694535,1,1,0.6686541406755544
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,17802,0,207,0,3,17802,207,85.58653846153847,0.999943829691625,0.9951923076923076,2.0,11,33,0.0,9.787122261404862,5.337538079701318,1,1,0.7758842935344097
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,18662,0,217,0,3,18662,217,85.60550458715596,0.999946418046402,0.9954128440366972,2.0,11,33,0.0,9.83429823318313,5.384495062789089,1,1,0.8862234774981861
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,19522,0,227,0,3,19522,227,85.62280701754386,0.999948778363981,0.9956140350877192,2.0,11,33,0.0,9.879348536682802,5.429345628954441,1,1,0.9988628151486867
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,430,0,5,0,3,430,5,71.66666666666667,0.9976798143851509,0.8333333333333334,2.0,11,33,0.0,6.066108090103747,1.791759469228055,0,0,-0.14316528075034762
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1290,0,15,0,3,1290,15,80.625,0.9992254066615028,0.9375,2.0,11,33,0.0,7.1631723908466425,2.772588722239781,0,0,-0.04626605370409198
