agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,516,0,6,0,3,516,6,73.71428571428571,0.9980657640232108,0.8571428571428571,2,17,70,0,6.248042874508429,1.9459101490553128,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1376,0,16,0,3,1376,16,80.94117647058823,0.9992737835875092,0.9411764705882352,2,17,70,0,7.227662498728655,2.833213344056216,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2236,0,26,0,3,2236,26,82.81481481481481,0.9995529727313366,0.9629629629629628,2,17,70,0,7.71289096149013,3.295836866004329,0
10.21.232.55,10.21.236.69,10.21.239.255,61415,59870,UDP,168,0,1,0,3,168,1,84.0,0.9940828402366864,0.5,2,41,70,-1545,5.1298987149230735,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3096,0,36,0,3,3096,36,83.67567567567568,0.9996771068776236,0.972972972972973,2,17,70,0,8.038189179973203,3.610917912644224,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3956,0,46,0,3,3956,46,84.17021276595744,0.9997472832954258,0.9787234042553192,2,17,70,0,8.283241441385425,3.8501476017100575,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,172,0,2,0,3,172,2,57.333333333333336,0.9942196531791908,0.6666666666666666,2,17,70,0,5.153291594497779,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1032,0,12,0,3,1032,12,79.38461538461539,0.999031945788964,0.9230769230769232,2,17,70,0,6.940222469119639,2.5649493574615367,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1892,0,22,0,3,1892,22,82.26086956521739,0.9994717379820393,0.9565217391304348,2,17,70,0,7.545918151209323,3.1354942159291497,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2752,0,32,0,3,2752,32,83.39393939393939,0.9996367598982928,0.9696969696969696,2,17,70,0,7.920446505142607,3.49650756146648,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3612,0,42,0,3,3612,42,84.0,0.9997232216994189,0.9767441860465116,2,17,70,0,8.19229373114764,3.7612001156935615,0
10.21.232.55,10.21.226.109,10.21.239.255,60636,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-38414,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4472,0,52,0,3,4472,52,84.37735849056604,0.9997764363961548,0.981132075471698,2,17,70,0,8.405814603432848,3.970291913552122,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2,17,70,0,5.84354441703136,1.6094379124341005,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2,17,70,0,7.094234845924755,2.70805020110221,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2,17,70,0,7.632885505395133,3.218875824868201,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2924,0,34,0,3,2924,34,83.54285714285714,0.9996581196581196,0.9714285714285714,2,17,70,0,7.981049759665957,3.555348061489413,0
10.21.232.55,10.21.236.69,10.21.239.255,17500,17500,UDP,290,0,1,0,3,290,1,145.0,0.9965635738831616,0.5,2,41,70,0,5.673323267171493,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2,17,70,0,8.23880116587155,3.80666248977032,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2,17,70,0,5.84354441703136,1.6094379124341005,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2,17,70,0,7.094234845924755,2.70805020110221,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2,17,70,0,7.632885505395133,3.218875824868201,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2924,0,34,0,3,2924,34,83.54285714285714,0.9996581196581196,0.9714285714285714,2,17,70,0,7.981049759665957,3.555348061489413,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2,17,70,0,8.23880116587155,3.80666248977032,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2,17,70,0,6.401917196727186,2.079441541679836,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2,17,70,0,7.288244401020124,2.8903717578961645,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2,17,70,0,7.750614732770409,3.332204510175204,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2,17,70,0,8.065579427282092,3.6375861597263857,0
10.21.232.55,10.21.177.173,10.21.232.55,53149,445,TCP,712,377,6,6,3,1089,12,83.76923076923077,0.3073394495412844,0.0,1,1,47,-52704,6.993932975223189,2.5649493574615367,0
10.21.232.55,10.21.177.173,10.21.232.55,53847,445,TCP,803,377,6,6,3,1180,12,90.76923076923076,0.3607112616426757,0.0,1,1,47,-53402,7.074116816197362,2.5649493574615367,0
10.21.232.55,10.21.177.173,10.21.232.55,53149,445,TCP,712,431,6,7,3,1143,13,81.64285714285714,0.2456293706293706,-0.0714285714285714,1,1,47,-52704,7.042286171939743,2.639057329615259,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,172,0,2,0,3,172,2,57.333333333333336,0.9942196531791908,0.6666666666666666,2,17,70,0,5.153291594497779,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1032,0,12,0,3,1032,12,79.38461538461539,0.999031945788964,0.9230769230769232,2,17,70,0,6.940222469119639,2.5649493574615367,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1892,0,22,0,3,1892,22,82.26086956521739,0.9994717379820393,0.9565217391304348,2,17,70,0,7.545918151209323,3.1354942159291497,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2752,0,32,0,3,2752,32,83.39393939393939,0.9996367598982928,0.9696969696969696,2,17,70,0,7.920446505142607,3.49650756146648,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3612,0,42,0,3,3612,42,84.0,0.9997232216994189,0.9767441860465116,2,17,70,0,8.19229373114764,3.7612001156935615,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,688,0,8,0,3,688,8,76.44444444444444,0.9985486211901308,0.8888888888888888,2,17,70,0,6.535241271013659,2.19722457733622,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1548,0,18,0,3,1548,18,81.47368421052632,0.999354422207876,0.9473684210526316,2,17,70,0,7.345364840416867,2.9444389791664403,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2408,0,28,0,3,2408,28,83.03448275862068,0.9995848899958488,0.9655172413793104,2,17,70,0,7.786967002614872,3.367295829986474,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3268,0,38,0,3,3268,38,83.7948717948718,0.9996940960538392,0.9743589743589745,2,17,70,0,8.092239406724211,3.6635616461296463,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2,17,70,0,4.465908118654584,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2,17,70,0,6.853299093186078,2.4849066497880004,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2,17,70,0,7.499423290592229,3.091042453358316,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2,17,70,0,7.888709524182015,3.4657359027997265,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2,17,70,0,8.168202930236053,3.737669618283368,0
10.21.232.55,10.21.236.69,10.21.239.255,56503,59870,UDP,220,0,1,0,3,220,1,110.0,0.995475113122172,0.5,2,41,70,3367,5.3981627015177525,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4386,0,51,0,3,4386,51,84.34615384615384,0.9997720537953044,0.9807692307692308,2,17,70,0,8.386400901166214,3.951243718581428,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2,17,70,0,5.84354441703136,1.6094379124341005,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2,17,70,0,7.094234845924755,2.70805020110221,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2,17,70,0,7.632885505395133,3.218875824868201,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2924,0,34,0,3,2924,34,83.54285714285714,0.9996581196581196,0.9714285714285714,2,17,70,0,7.981049759665957,3.555348061489413,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2,17,70,0,8.23880116587155,3.80666248977032,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,688,0,8,0,3,688,8,76.44444444444444,0.9985486211901308,0.8888888888888888,2,17,70,0,6.535241271013659,2.19722457733622,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1548,0,18,0,3,1548,18,81.47368421052632,0.999354422207876,0.9473684210526316,2,17,70,0,7.345364840416867,2.9444389791664403,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2408,0,28,0,3,2408,28,83.03448275862068,0.9995848899958488,0.9655172413793104,2,17,70,0,7.786967002614872,3.367295829986474,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3268,0,38,0,3,3268,38,83.7948717948718,0.9996940960538392,0.9743589743589745,2,17,70,0,8.092239406724211,3.6635616461296463,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2,17,70,0,4.465908118654584,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2,17,70,0,6.853299093186078,2.4849066497880004,0
10.21.232.55,10.21.236.69,10.21.239.255,52443,59870,UDP,188,0,1,0,3,188,1,94.0,0.9947089947089948,0.5,2,41,70,7427,5.241747015059643,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2,17,70,0,7.499423290592229,3.091042453358316,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2,17,70,0,7.888709524182015,3.4657359027997265,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2,17,70,0,8.168202930236053,3.737669618283368,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2,17,70,0,4.465908118654584,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2,17,70,0,6.853299093186078,2.4849066497880004,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2,17,70,0,7.499423290592229,3.091042453358316,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2,17,70,0,7.888709524182015,3.4657359027997265,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2,17,70,0,8.168202930236053,3.737669618283368,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,172,0,2,0,3,172,2,57.333333333333336,0.9942196531791908,0.6666666666666666,2,17,70,0,5.153291594497779,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1032,0,12,0,3,1032,12,79.38461538461539,0.999031945788964,0.9230769230769232,2,17,70,0,6.940222469119639,2.5649493574615367,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1892,0,22,0,3,1892,22,82.26086956521739,0.9994717379820393,0.9565217391304348,2,17,70,0,7.545918151209323,3.1354942159291497,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2752,0,32,0,3,2752,32,83.39393939393939,0.9996367598982928,0.9696969696969696,2,17,70,0,7.920446505142607,3.49650756146648,0
10.21.232.55,10.21.236.69,10.21.239.255,63952,59870,UDP,236,0,1,0,3,236,1,118.0,0.9957805907172996,0.5,2,41,70,-4082,5.468060141135132,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3612,0,42,0,3,3612,42,84.0,0.9997232216994189,0.9767441860465116,2,17,70,0,8.19229373114764,3.7612001156935615,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2,17,70,0,8.497602541651233,4.060443010546419,0
10.21.232.55,10.21.227.108,10.21.239.255,53635,3289,UDP,60,0,1,0,3,60,1,30.0,0.9836065573770492,0.5,2,7,70,-50346,4.110873864173311,0.6931471805599453,0
10.21.232.55,10.21.227.108,10.21.239.255,61396,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-39174,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,860,0,10,0,3,860,10,78.18181818181819,0.9988385598141696,0.9090909090909092,2,17,70,0,6.7580945044277305,2.3978952727983707,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1720,0,20,0,3,1720,20,81.9047619047619,0.999418942475305,0.9523809523809524,2,17,70,0,7.450660796211539,3.044522437723423,0
10.21.232.55,10.21.227.108,10.21.239.255,62531,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-40309,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2580,0,30,0,3,2580,30,83.2258064516129,0.9996125532739248,0.967741935483871,2,17,70,0,7.855932199718614,3.4339872044851463,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3440,0,40,0,3,3440,40,83.90243902439025,0.999709386806161,0.975609756097561,2,17,70,0,8.14351740579748,3.713572066704308,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4300,0,50,0,3,4300,50,84.31372549019608,0.9997674959311788,0.9803921568627452,2,17,70,0,8.366602832783736,3.9318256327243257,0
10.21.232.55,10.21.232.55,10.24.0.193,47703,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-47650,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,47703,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,47650,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.21.228.17,41988,631,TCP,1228,632,6,4,3,1860,10,169.0909090909091,0.3202579258463192,0.1818181818181818,1,29,22,-41357,7.528869256642251,2.3978952727983707,0
10.21.232.55,10.21.232.55,10.21.228.17,42006,631,TCP,824,692,6,5,3,1516,11,126.33333333333331,0.087013843111404,0.0833333333333333,1,29,22,-41375,7.324489979348532,2.4849066497880004,0
10.21.232.55,10.21.232.55,10.21.228.17,42016,631,TCP,1169,632,9,4,3,1801,13,128.64285714285714,0.2980022197558268,0.3571428571428571,1,29,22,-41385,7.496652438168283,2.639057329615259,0
10.21.232.55,10.21.232.55,10.21.228.17,46736,631,TCP,750,752,5,6,3,1502,11,125.16666666666669,-0.0013306719893546,-0.0833333333333333,1,29,22,-46105,7.315218389752975,2.4849066497880004,0
10.21.232.55,10.21.232.55,10.21.228.17,40736,631,TCP,824,752,6,6,3,1576,12,121.23076923076924,0.0456563094483195,0.0,1,29,22,-40105,7.3632795869630385,2.5649493574615367,0
10.21.232.55,10.21.232.55,10.21.228.17,40746,631,TCP,1169,632,9,4,3,1801,13,128.64285714285714,0.2980022197558268,0.3571428571428571,1,29,22,-40115,7.496652438168283,2.639057329615259,0
10.21.232.55,10.21.232.55,10.24.0.193,33790,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-33737,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,33790,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,33737,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.226.109,10.21.239.255,59999,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-37777,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5160,0,60,0,3,5160,60,84.59016393442623,0.9998062391009496,0.9836065573770492,2,17,70,0,8.548885638148727,4.110873864173311,0
10.21.232.55,10.21.232.55,10.24.0.193,38509,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-38456,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,38756,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,38703,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.21.236.77,59132,631,TCP,824,301,6,4,3,1125,10,102.27272727272728,0.4644760213143872,0.1818181818181818,1,29,68,-58501,7.026426808699636,2.3978952727983707,0
10.21.232.55,10.21.232.55,10.24.0.193,58854,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-58801,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,59903,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,59850,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,56383,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-56330,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,56383,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,56330,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,55439,59870,UDP,181,0,1,0,3,181,1,90.5,0.9945054945054944,0.5,2,41,70,4431,5.204006687076795,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,774,0,9,0,3,774,9,77.4,0.9987096774193548,0.9,2,17,70,0,6.652863029353347,2.302585092994046,0
10.21.232.55,10.21.232.55,10.24.0.193,49714,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-49661,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,56711,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,56658,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,51713,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-51660,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,54004,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,53951,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.226.109,10.21.239.255,52567,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-30345,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1634,0,19,0,3,1634,19,81.7,0.999388379204893,0.95,2,17,70,0,7.399398083331354,2.995732273553991,0
10.21.232.55,10.21.232.55,10.24.0.193,43197,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-43144,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,48619,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,48566,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2494,0,29,0,3,2494,29,83.13333333333334,0.9995991983967936,0.9666666666666668,2,17,70,0,7.822044008185619,3.4011973816621555,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3354,0,39,0,3,3354,39,83.85,0.9997019374068554,0.975,2,17,70,0,8.118207049405783,3.688879454113936,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4214,0,49,0,3,4214,49,84.28,0.9997627520759194,0.98,2,17,70,0,8.346404870435956,3.912023005428146,0
10.21.232.55,10.21.226.161,10.21.239.255,62347,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,3,70,-40125,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,48966,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-48913,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,48966,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,48913,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5074,0,59,0,3,5074,59,84.56666666666666,0.9998029556650246,0.9833333333333332,2,17,70,0,8.532081803909987,4.0943445622221,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,688,0,8,0,3,688,8,76.44444444444444,0.9985486211901308,0.8888888888888888,2,17,70,0,6.535241271013659,2.19722457733622,0
10.21.232.55,10.21.232.55,10.24.0.193,38350,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-38297,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,38350,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,38297,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,37102,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-37049,4.890349128221754,0.6931471805599453,0
