agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level
10.21.232.55,10.21.232.55,10.24.0.193,41456,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,39480,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,34226,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34226,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1978,0,23,0,3
10.21.232.55,10.21.227.108,10.21.239.255,137,137,UDP,92,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,61687,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,49970,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2838,0,33,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3698,0,43,0,3
10.21.232.55,10.21.227.136,10.21.239.255,62176,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4558,0,53,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,172,0,2,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1032,0,12,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1892,0,22,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2752,0,32,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3612,0,42,0,3
10.21.232.55,10.21.236.69,10.21.239.255,60887,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,61800,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,65257,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4472,0,52,0,3
10.21.232.55,10.21.232.55,10.24.0.193,52054,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,46015,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,42224,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56695,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,34202,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34202,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5332,0,62,0,3
10.21.232.55,10.21.232.55,10.24.0.193,46312,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,46312,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.230.66,60822,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.228.17,52268,631,TCP,750,572,5,3,3
10.21.232.55,10.21.232.55,10.21.228.17,52286,631,TCP,750,572,5,3,3
10.21.232.55,10.21.232.55,10.21.228.17,52302,631,TCP,74,0,1,0,3
10.21.232.55,10.21.232.55,10.21.228.17,52318,631,TCP,727,632,5,4,3
10.21.232.55,10.21.232.55,10.21.228.17,52368,631,TCP,750,572,5,3,3
10.21.232.55,10.21.232.55,10.21.228.17,52388,631,TCP,750,572,5,3,3
10.21.232.55,10.21.232.55,10.21.228.17,52412,631,TCP,74,0,1,0,3
10.21.232.55,10.21.232.55,10.21.228.17,52412,631,TCP,727,572,5,3,3
10.21.232.55,10.21.232.55,10.24.0.193,42684,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,42684,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.228.18,40080,631,TCP,824,301,6,4,3
10.21.232.55,10.21.232.55,10.21.228.18,40080,631,TCP,12258,392017,173,282,3
10.21.232.55,10.21.232.55,10.21.228.18,40080,631,TCP,36935,791187,541,651,3
10.21.232.55,10.21.232.55,10.24.0.193,34299,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34299,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.234.204,51794,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,51800,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,51798,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.24.0.193,47539,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47539,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.232.238,33962,631,TCP,750,367,5,5,3
10.21.232.55,10.21.232.55,10.21.236.102,37446,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.24.0.193,37073,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,37073,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,40895,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47618,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.228.18,41942,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.228.18,41942,631,TCP,25450,397957,373,372,3
10.21.232.55,10.21.232.55,10.21.228.18,41942,631,TCP,36729,790857,538,646,3
10.21.232.55,10.21.232.55,10.24.0.193,51618,53,UDP,132,0,1,0,3
10.21.232.55,10.21.232.55,10.21.234.32,52856,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.236.119,43828,631,TCP,754,301,5,4,3
10.21.232.55,10.21.232.55,10.21.236.77,48788,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.232.81,41144,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.234.129,33156,631,TCP,750,301,5,4,3
10.21.232.55,10.24.0.193,10.21.232.55,53,38192,UDP,65,140,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,860,0,10,0,3
10.21.232.55,10.21.232.55,10.24.0.193,57229,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34192,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1720,0,20,0,3
10.21.232.55,10.21.232.55,10.24.0.193,51379,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,51379,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2580,0,30,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3440,0,40,0,3
10.21.232.55,10.21.232.55,10.24.0.193,34780,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34780,UDP,132,196,1,1,3
10.21.232.55,10.21.227.136,10.21.239.255,63309,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4300,0,50,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,172,0,2,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1032,0,12,0,3
10.21.232.55,10.21.232.55,10.24.0.193,43144,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43144,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,35929,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35929,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1892,0,22,0,3
10.21.232.55,10.21.232.55,10.24.0.193,52762,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,44042,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2752,0,32,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3612,0,42,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4472,0,52,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,258,0,3,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1118,0,13,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1978,0,23,0,3
10.21.232.55,10.21.232.55,10.24.0.193,57759,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,57759,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,59221,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59221,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,45605,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,45605,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2838,0,33,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3698,0,43,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4558,0,53,0,3
10.21.232.55,10.21.232.55,10.24.0.193,43639,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43639,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5418,0,63,0,3
10.21.232.55,10.21.226.161,10.21.232.60,54859,137,UDP,92,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,946,0,11,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1806,0,21,0,3
10.21.232.55,10.21.232.55,10.24.0.193,41803,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,37203,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2666,0,31,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3526,0,41,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4386,0,51,0,3
10.21.232.55,10.21.236.69,10.21.239.255,61003,59870,UDP,190,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5246,0,61,0,3
10.21.232.55,10.21.226.109,10.21.239.255,52372,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,860,0,10,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1720,0,20,0,3
10.21.232.55,10.21.232.55,10.24.0.193,59375,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,42923,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,55955,53,UDP,132,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,53793,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59621,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2580,0,30,0,3
10.21.232.55,10.21.227.136,10.21.239.255,51103,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3440,0,40,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4300,0,50,0,3
10.21.232.55,10.21.232.55,10.24.0.193,47561,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,54910,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,33811,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,33811,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,688,0,8,0,3
10.21.232.55,10.21.232.55,10.24.0.193,53552,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,53552,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1548,0,18,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2408,0,28,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3268,0,38,0,3
10.21.232.55,10.21.232.55,10.24.0.193,58486,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58486,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4128,0,48,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,860,0,10,0,3
10.21.232.55,10.21.232.55,10.24.0.193,51929,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,51929,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,59483,59870,UDP,218,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1720,0,20,0,3
10.21.232.55,10.21.232.55,10.24.0.193,46222,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,46222,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2580,0,30,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3440,0,40,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4300,0,50,0,3
10.21.232.55,10.21.232.55,10.24.0.193,60021,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,60021,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,60790,53,UDP,83,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,55982,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3
10.21.232.55,10.21.232.55,10.24.0.193,56790,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56790,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,56507,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56507,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3
10.21.232.55,10.21.232.55,10.24.0.193,37056,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,37056,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3
10.21.232.55,10.21.232.55,10.24.0.193,42232,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,42232,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3
10.21.232.55,10.21.233.187,10.21.239.255,58184,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,516,0,6,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1376,0,16,0,3
10.21.232.55,10.21.236.69,10.21.239.255,59389,59870,UDP,227,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2236,0,26,0,3
10.21.232.55,10.21.232.55,10.24.0.193,32946,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,32984,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3096,0,36,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3956,0,46,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,48228,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,48228,53,UDP,132,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,516,0,6,0,3
10.21.232.55,10.21.232.55,10.24.0.193,53327,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,53327,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1376,0,16,0,3
10.21.232.55,10.21.232.55,10.24.0.193,57789,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,57789,UDP,132,196,1,1,3
10.21.232.55,10.24.0.193,10.21.232.55,53,52314,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,52314,53,UDP,132,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2236,0,26,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3096,0,36,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,946,0,11,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1806,0,21,0,3
10.21.232.55,10.21.232.16,10.21.239.255,62976,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2666,0,31,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3526,0,41,0,3
10.21.232.55,10.21.236.69,10.21.239.255,65493,59870,UDP,200,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,258,0,3,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1118,0,13,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1978,0,23,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2838,0,33,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,172,0,2,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1032,0,12,0,3
10.21.232.55,10.22.36.77,10.21.225.71,62316,8000,TCP,390,0,5,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1892,0,22,0,3
10.21.232.55,10.22.36.77,10.21.225.71,62722,8000,TCP,390,0,5,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2752,0,32,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3612,0,42,0,3
10.21.232.55,10.21.232.55,10.24.0.193,55158,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,55158,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,688,0,8,0,3
10.21.232.55,10.21.232.55,10.24.0.193,47387,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47387,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1548,0,18,0,3
10.21.232.55,10.21.232.55,10.24.0.193,39828,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,39828,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2408,0,28,0,3
10.21.232.55,10.21.236.69,10.21.239.255,57985,59870,UDP,197,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3268,0,38,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,860,0,10,0,3
10.21.232.55,10.21.232.55,10.24.0.193,34204,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34204,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1720,0,20,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2580,0,30,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3440,0,40,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,860,0,10,0,3
10.21.232.55,10.21.232.55,10.24.0.193,48296,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,48296,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1720,0,20,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2580,0,30,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3440,0,40,0,3
10.21.232.55,10.21.232.55,10.24.0.193,38022,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,48375,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4300,0,50,0,3
10.21.232.55,10.21.232.55,10.24.0.193,35706,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35706,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5160,0,60,0,3
10.21.232.55,10.21.232.55,10.24.0.193,35106,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35106,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,430,0,5,0,3
10.21.232.55,10.22.36.77,10.21.225.71,64657,8000,TCP,390,0,5,0,3
10.21.232.55,10.21.236.69,10.21.239.255,54479,59870,UDP,207,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1290,0,15,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2150,0,25,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3010,0,35,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3870,0,45,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4730,0,55,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5590,0,65,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,6450,0,75,0,3
10.21.232.55,10.21.232.55,10.24.0.193,60618,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47374,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,688,0,8,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1548,0,18,0,3
10.21.232.55,10.22.36.77,10.21.225.71,50304,8000,TCP,390,0,5,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2408,0,28,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3268,0,38,0,3
10.21.232.55,10.21.232.55,10.24.0.193,50150,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,50150,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4128,0,48,0,3
10.21.232.55,10.21.236.69,10.21.239.255,50584,59870,UDP,201,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4988,0,58,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5762,0,67,0,3
10.21.232.55,10.21.232.55,10.24.0.193,39571,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36003,UDP,132,132,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,774,0,9,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1634,0,19,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2494,0,29,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3354,0,39,0,3
10.21.232.55,10.21.236.69,10.21.239.255,63230,59870,UDP,230,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,38453,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,38453,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4214,0,49,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5074,0,59,0,3
10.21.232.55,10.21.232.55,10.24.0.193,54425,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,54425,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3
10.21.232.55,10.21.232.55,10.24.0.193,54935,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,54935,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3
10.21.232.55,10.21.232.55,10.24.0.193,42166,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,42166,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,258,0,3,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1118,0,13,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1978,0,23,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2838,0,33,0,3
10.21.232.55,10.21.236.69,10.21.239.255,58767,59870,UDP,218,0,1,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3698,0,43,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4558,0,53,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,774,0,9,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1634,0,19,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2494,0,29,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3354,0,39,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4214,0,49,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5074,0,59,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3
10.21.232.55,10.21.232.55,10.24.0.193,47538,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47538,UDP,132,196,1,1,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3
